"filename", "language", "CMake", "CMake Cache", "GLSL", "XML", "Markdown", "XSL", "YAML", "C++", "Python", "JSON", "CUDA C++", "Shell Script", "Batch", "JavaScript", "CSS", "C", "HTML", "HLSL", "Diff", "Makefile", "SQL", "pip requirements", "Properties", "Docker", "Objective-C++", "Groovy", "comment", "blank", "total"
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\CMakeSystem.cmake", "CMake", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 129, 780
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\CompilerIdCXX\CompilerIdCXX.vcxproj", "XML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 131, 792
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\CompilerIdC\CompilerIdC.vcxproj", "XML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Project\CraneEngine\build\CMakeFiles\3.21.3\VCTargetsPath.vcxproj", "XML", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Project\CraneEngine\build\third_party\json\nlohmann_jsonConfig.cmake", "CMake", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Project\CraneEngine\build\third_party\json\nlohmann_jsonConfigVersion.cmake", "CMake", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Project\CraneEngine\shaders\.VSCodeCounter\2021-10-09_21-34-39\details.md", "Markdown", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 69
"c:\Project\CraneEngine\shaders\.VSCodeCounter\2021-10-09_21-34-39\results.md", "Markdown", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Project\CraneEngine\shaders\basic.frag", "GLSL", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 10
"c:\Project\CraneEngine\shaders\basic.vert", "GLSL", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 14
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\query\client-vscode\query.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\cache-v2-3a6723ead56f507430d2.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1064
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\codemodel-v2-c5b2490d91a79345586c.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 265
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\directory-.-MinSizeRel-d0094a50bb2071803777.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\directory-.-Release-d0094a50bb2071803777.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\index-2021-10-09T13-31-05-0857.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ALL_BUILD-Debug-f8e5e054dacf4bcb8039.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ALL_BUILD-MinSizeRel-f8e5e054dacf4bcb8039.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ALL_BUILD-RelWithDebInfo-f8e5e054dacf4bcb8039.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ALL_BUILD-Release-f8e5e054dacf4bcb8039.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-Shaders-Debug-dea1bf30729cf709f990.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 185
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-Shaders-MinSizeRel-dea1bf30729cf709f990.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 185
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-Shaders-RelWithDebInfo-dea1bf30729cf709f990.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 185
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-Shaders-Release-dea1bf30729cf709f990.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 185
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ZERO_CHECK-Debug-346e082c5967cec77212.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ZERO_CHECK-MinSizeRel-346e082c5967cec77212.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ZERO_CHECK-RelWithDebInfo-346e082c5967cec77212.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\target-ZERO_CHECK-Release-346e082c5967cec77212.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Project\CraneEngine\shaders\build\.cmake\api\v1\reply\toolchains-v1-3e8dbb5725c613e08c7a.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76
"c:\Project\CraneEngine\shaders\build\ALL_BUILD.vcxproj", "XML", 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183
"c:\Project\CraneEngine\shaders\build\CMakeCache.txt", "CMake Cache", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 332
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CMakeCCompiler.cmake", "CMake", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 81
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CMakeCXXCompiler.cmake", "CMake", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 92
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CMakeRCCompiler.cmake", "CMake", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CMakeSystem.cmake", "CMake", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 129, 780
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CompilerIdCXX\CompilerIdCXX.vcxproj", "XML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 131, 792
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\CompilerIdC\CompilerIdC.vcxproj", "XML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Project\CraneEngine\shaders\build\CMakeFiles\3.21.3\VCTargetsPath.vcxproj", "XML", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Project\CraneEngine\shaders\build\Shaders.vcxproj", "XML", 0, 0, 0, 1127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1127
"c:\Project\CraneEngine\shaders\build\ZERO_CHECK.vcxproj", "XML", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171
"c:\Project\CraneEngine\shaders\build\cmake_install.cmake", "CMake", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Project\CraneEngine\shaders\cull.comp", "GLSL", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 27, 183
"c:\Project\CraneEngine\shaders\ocean\ampl.comp", "GLSL", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 111
"c:\Project\CraneEngine\shaders\ocean\ifft2.comp", "GLSL", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 91
"c:\Project\CraneEngine\shaders\ocean\ocean.frag", "GLSL", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 66
"c:\Project\CraneEngine\shaders\ocean\ocean.vert", "GLSL", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 62
"c:\Project\CraneEngine\shaders\ocean\ocean0.vert", "GLSL", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 67
"c:\Project\CraneEngine\shaders\ocean\sign.comp", "GLSL", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Project\CraneEngine\shaders\pbr.frag", "GLSL", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 111
"c:\Project\CraneEngine\shaders\pbr.vert", "GLSL", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"c:\Project\CraneEngine\shaders\phong.frag", "GLSL", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 48
"c:\Project\CraneEngine\shaders\phong.vert", "GLSL", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Project\CraneEngine\shaders\sky.frag", "GLSL", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 206
"c:\Project\CraneEngine\shaders\sky.vert", "GLSL", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Project\CraneEngine\shaders\yuv420p2rgb.comp", "GLSL", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 85
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\README.md", "Markdown", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 121
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\common\output_stream.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 1393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 138, 1751
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\common\output_stream.h", "C++", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 72
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\arg_parser.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 56, 399
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\arg_parser.h", "C++", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 69
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\build_sample_spv_h.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 32
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\common.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 112
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\common.h", "C++", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\main_descriptors.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 82
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\main_hlsl_resource_types.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 159
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\main_io_variables.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 292
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\sample.hlsl", "HLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 64
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\examples\sample_spv.h", "C++", 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 5, 526
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\include\spirv\unified1\spirv.h", "C++", 0, 0, 0, 0, 0, 0, 0, 2090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 56, 2193
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 154
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\spirv_reflect.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 498, 4901
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\spirv_reflect.h", "C++", 0, 0, 0, 0, 0, 0, 0, 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, 188, 2209
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\build_all_shaders.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 69
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\build_golden_yaml.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 59
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\cbuffer_unused\cbuffer_unused_001.hlsl", "HLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 198
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\cbuffer_unused\cbuffer_unused_001.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 3396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3397
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\cpp\noncopyable\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\built_in_format.glsl", "GLSL", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\built_in_format.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 282
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\fn_struct_param.glsl", "GLSL", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 23
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\fn_struct_param.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 183
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\input_attachment.glsl", "GLSL", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\input_attachment.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 181
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\io_vars_vs.glsl", "GLSL", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\io_vars_vs.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 354
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\storage_buffer.glsl", "GLSL", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\storage_buffer.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 233
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\texel_buffer.glsl", "GLSL", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\glsl\texel_buffer.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 349
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\hlsl\append_consume.hlsl", "HLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\hlsl\append_consume.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 474
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\hlsl\array_of_structured_buffer.hlsl", "HLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\hlsl\array_of_structured_buffer.spv.yaml", "YAML", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 233
"c:\Project\CraneEngine\third_party\SPIRV-Reflect\tests\hlsl\binding_array.hlsl", "HLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
